3.290000000000000000e+02,3.510000000000000000e+02,3.080000000000000000e+02,2.940000000000000000e+02,3.460000000000000000e+02,2.980000000000000000e+02,3.040000000000000000e+02,3.490000000000000000e+02,3.050000000000000000e+02
3.290005493164062500e+02,3.510002136230468750e+02,3.080001525878906250e+02,2.940000000000000000e+02,3.460000610351562500e+02,2.980000000000000000e+02,3.040006103515625000e+02,3.490000000000000000e+02,3.050000000000000000e+02
3.211345825195312500e+02,3.309650573730468750e+02,3.070174255371093750e+02,2.873435363769531250e+02,3.237445983886718750e+02,2.913875122070312500e+02,2.987478332519531250e+02,3.422893981933593750e+02,2.982736816406250000e+02
3.211432800292968750e+02,3.308558654785156250e+02,3.070281982421875000e+02,2.873438110351562500e+02,3.237370910644531250e+02,2.913874206542968750e+02,2.987469787597656250e+02,3.422888183593750000e+02,2.982736816406250000e+02
3.111645507812500000e+02,3.307679443359375000e+02,3.067799682617187500e+02,2.808326721191406250e+02,3.169548034667968750e+02,2.849476318359375000e+02,2.927696838378906250e+02,3.352196960449218750e+02,2.918554382324218750e+02
3.111557006835937500e+02,3.307544860839843750e+02,3.067821044921875000e+02,2.808330383300781250e+02,3.170206604003906250e+02,2.849476013183593750e+02,2.927695312500000000e+02,3.352197875976562500e+02,2.918567504882812500e+02
2.904056396484375000e+02,3.307541198730468750e+02,3.067872314453125000e+02,2.745962829589843750e+02,2.874151306152343750e+02,2.782338256835937500e+02,2.869093627929687500e+02,3.284042968750000000e+02,2.856615600585937500e+02
2.900908508300781250e+02,3.307560729980468750e+02,3.067871398925781250e+02,2.745962829589843750e+02,2.872956542968750000e+02,2.782338256835937500e+02,2.869100646972656250e+02,3.284043273925781250e+02,2.856615600585937500e+02
2.890693359375000000e+02,3.307541198730468750e+02,3.067880554199218750e+02,2.686361694335937500e+02,2.840653381347656250e+02,2.716769104003906250e+02,2.814932861328125000e+02,3.212082519531250000e+02,2.794267578125000000e+02
2.890942382812500000e+02,3.307552795410156250e+02,3.067882080078125000e+02,2.686361694335937500e+02,2.840632019042968750e+02,2.716769104003906250e+02,2.814951477050781250e+02,3.212082519531250000e+02,2.794267578125000000e+02
2.889766540527343750e+02,3.307556457519531250e+02,3.067881469726562500e+02,2.628977050781250000e+02,2.858002014160156250e+02,2.657567443847656250e+02,2.762311096191406250e+02,3.149527587890625000e+02,2.736629943847656250e+02
2.889761962890625000e+02,3.308750610351562500e+02,3.068306274414062500e+02,2.628976135253906250e+02,2.858050537109375000e+02,2.657567443847656250e+02,2.762311096191406250e+02,3.149530029296875000e+02,2.736629943847656250e+02
2.889776000976562500e+02,3.310078735351562500e+02,3.068306579589843750e+02,2.571451721191406250e+02,2.867734680175781250e+02,2.597593383789062500e+02,2.712924499511718750e+02,3.087129821777343750e+02,2.678164672851562500e+02
2.889776000976562500e+02,3.308716430664062500e+02,3.068306579589843750e+02,2.571451721191406250e+02,2.867734680175781250e+02,2.597595825195312500e+02,2.712924499511718750e+02,3.087129821777343750e+02,2.678164672851562500e+02
2.889776000976562500e+02,3.307407226562500000e+02,3.068303527832031250e+02,2.571451721191406250e+02,2.867739257812500000e+02,2.597596130371093750e+02,2.712924499511718750e+02,3.087129821777343750e+02,2.678164672851562500e+02
2.889954223632812500e+02,3.307405090332031250e+02,3.068303833007812500e+02,2.516599273681640625e+02,3.237050781250000000e+02,2.545206298828125000e+02,2.661724548339843750e+02,3.023287658691406250e+02,2.619177246093750000e+02
2.889974975585937500e+02,3.307408447265625000e+02,3.068310241699218750e+02,2.464738464355468750e+02,3.237222595214843750e+02,2.491571350097656250e+02,2.612356262207031250e+02,2.958107604980468750e+02,2.566929321289062500e+02
2.889930114746093750e+02,3.307408447265625000e+02,3.068310241699218750e+02,2.464738464355468750e+02,3.237229003906250000e+02,2.491571350097656250e+02,2.612342529296875000e+02,2.958102416992187500e+02,2.566929321289062500e+02
2.889948730468750000e+02,3.307408447265625000e+02,3.068310241699218750e+02,2.464738464355468750e+02,3.235424499511718750e+02,2.491571350097656250e+02,2.612344055175781250e+02,2.958111572265625000e+02,2.566929321289062500e+02
2.890517883300781250e+02,3.307403869628906250e+02,3.068313598632812500e+02,2.413591003417968750e+02,3.235688781738281250e+02,2.442777404785156250e+02,2.564976196289062500e+02,2.898876953125000000e+02,2.516401519775390625e+02
2.890508117675781250e+02,3.307413635253906250e+02,3.068313598632812500e+02,2.365020599365234375e+02,3.235635986328125000e+02,2.392602691650390625e+02,2.531035156250000000e+02,2.840416564941406250e+02,2.466096038818359375e+02
2.890304565429687500e+02,3.307366027832031250e+02,3.068313598632812500e+02,2.365020599365234375e+02,3.235619506835937500e+02,2.392602691650390625e+02,2.531035919189453125e+02,2.840419616699218750e+02,2.466096038818359375e+02
2.890304565429687500e+02,3.307402954101562500e+02,3.068313598632812500e+02,2.314875640869140625e+02,3.235625915527343750e+02,2.345297393798828125e+02,2.489353332519531250e+02,2.784660949707031250e+02,2.417800445556640625e+02
2.890313415527343750e+02,3.307432556152343750e+02,3.068309326171875000e+02,2.314875640869140625e+02,3.235635070800781250e+02,2.345297393798828125e+02,2.489344635009765625e+02,2.784660949707031250e+02,2.417800445556640625e+02
2.890301818847656250e+02,3.307460327148437500e+02,3.068314208984375000e+02,2.270012969970703125e+02,3.235635070800781250e+02,2.297796173095703125e+02,2.451015167236328125e+02,2.725594482421875000e+02,2.374617919921875000e+02
2.890301818847656250e+02,3.307460327148437500e+02,3.068314208984375000e+02,2.270016784667968750e+02,3.235448608398437500e+02,2.297797546386718750e+02,2.451015167236328125e+02,2.725591430664062500e+02,2.374617919921875000e+02
2.890297851562500000e+02,3.307460327148437500e+02,3.068314208984375000e+02,2.228178253173828125e+02,3.235616760253906250e+02,2.253423767089843750e+02,2.411471252441406250e+02,2.676669921875000000e+02,2.326727142333984375e+02
2.890254516601562500e+02,3.307460327148437500e+02,3.068311157226562500e+02,2.228178253173828125e+02,3.235603027343750000e+02,2.253423767089843750e+02,2.411471252441406250e+02,2.676669921875000000e+02,2.326727142333984375e+02
2.890273132324218750e+02,3.307460327148437500e+02,3.068317260742187500e+02,2.228178253173828125e+02,3.235607910156250000e+02,2.253423767089843750e+02,2.411471252441406250e+02,2.676669921875000000e+02,2.326727142333984375e+02
2.890273132324218750e+02,3.307399291992187500e+02,3.068316650390625000e+02,2.184596710205078125e+02,3.235590209960937500e+02,2.209844665527343750e+02,2.359317474365234375e+02,2.623267822265625000e+02,2.286355895996093750e+02
2.890273132324218750e+02,3.307426147460937500e+02,3.068316650390625000e+02,2.142906188964843750e+02,3.235590209960937500e+02,2.172268218994140625e+02,2.319401550292968750e+02,2.572386474609375000e+02,2.233898773193359375e+02
2.890273132324218750e+02,3.307077331542968750e+02,3.068336181640625000e+02,2.142904815673828125e+02,3.235373229980468750e+02,2.172271881103515625e+02,2.319505615234375000e+02,2.572390747070312500e+02,2.233902282714843750e+02
